MONTH,CLAC1_NM,CLAC2_NM,CLAC3_NM,PD_BRA_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,오즈세컨,140583,6,843498,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,올리브데올리브,51077,13,664001,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,잇미샤,59107,44,2600708,0.0,2.0,13.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,31.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,3.0,2.0,0.0,0.0,2.0,12.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,제시뉴욕,57867,3,173601,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,지고트,53133,3,159399,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,지컷,84051,11,924561,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,질스튜어트,323100,1,323100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,타미힐피거여성,134059,17,2279003,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,14.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,토리버치,295000,1,295000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,투미,7200,1,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성스웨터/풀오버,헤지스레이디스,156710,4,626840,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성스웨트셔츠/후드/집업,빈폴레이디스,217654,14,3047156,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
2018-05,여성의류,여성의류상의,여성스웨트셔츠/후드/집업,써스데이아일랜드,28500,10,285000,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2018-05,여성의류,여성의류상의,여성스웨트셔츠/후드/집업,아가타,29000,2,58000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성스웨트셔츠/후드/집업,앳코너,79500,1,79500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성스웨트셔츠/후드/집업,오즈세컨,238800,1,238800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성스웨트셔츠/후드/집업,타미힐피거여성,192500,1,192500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성스웨트셔츠/후드/집업,헤지스레이디스,261736,7,1832152,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,게스,22829,14,319606,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,겐조,133917,12,1607004,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,구찌,790000,1,790000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,꼼데가르송,166200,5,831000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,나이스클랍,63651,39,2482389,0.0,3.0,7.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,38.0,5.0,2.0,0.0,3.0,0.0,0.0,2.0,8.0,2.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,데미안,105667,3,317001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,딘트,37540,15,563100,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.5,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,라코스테,100882,153,15434946,0.0,9.0,44.0,64.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,19.0,17.0,68.0,19.0,5.0,7.0,1.0,1.0,2.0,5.0,16.0,9.0,11.0,6.0,1.0,7.0,4.0,50.0,9.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,레니본,119500,1,119500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,마크제이콥스,48000,1,48000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,막스마라,130000,2,260000,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,몽클레어,267167,6,1603002,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,발렌시아,35147,38,1335586,0.0,0.0,9.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,28.0,2.0,0.0,1.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,18.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,발망,230500,2,461000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,버버리,236677,7,1656739,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,베네통,69333,54,3743982,0.0,1.0,8.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,23.5,1.0,0.0,0.0,5.0,2.0,0.0,4.0,10.0,0.0,4.0,1.0,0.0,1.0,0.0,24.0,2.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,보브,57435,179,10280865,0.0,3.0,40.0,83.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,26.0,25.0,73.0,19.0,2.0,4.0,7.0,2.0,3.0,7.0,28.0,6.0,3.0,3.0,2.0,6.0,5.0,70.0,4.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,비비안웨스트우드,200940,1,200940,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,빈폴레이디스,107356,367,39399652,0.0,7.0,75.0,147.0,40.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,0.0,0.0,0.0,74.0,72.0,145.5,52.0,5.0,8.0,23.0,2.0,14.0,13.0,55.0,13.0,21.0,26.0,4.0,16.0,9.0,101.0,1.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,생로랑,240000,1,240000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,샤틴,43540,4,174160,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,세인트제임스,99067,15,1486005,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,세컨플로어,83857,86,7211702,0.0,2.0,29.0,30.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,70.0,8.0,3.0,0.0,4.0,1.0,1.0,1.0,18.0,0.0,2.0,4.0,0.0,10.0,3.0,25.0,5.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,슈퍼콤마비,49000,1,49000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,시슬리,59387,101,5998087,0.0,2.0,29.0,45.0,8.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,93.0,11.0,3.0,1.0,3.0,1.0,0.0,6.0,16.0,3.0,4.0,3.0,0.0,6.0,2.0,36.0,6.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,써스데이아일랜드,45017,69,3106173,0.0,1.0,15.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,56.0,11.0,0.0,1.0,6.0,1.0,2.0,0.0,14.0,2.0,4.0,3.0,0.0,0.0,3.0,20.0,1.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,아가타,12900,5,64500,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,아크네,149000,1,149000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,알렉산더왕,189000,1,189000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,앳코너,37095,285,10572075,0.0,19.0,106.0,90.0,14.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,1.0,0.0,38.0,35.0,124.5,30.0,3.0,5.0,21.0,3.0,5.0,10.0,43.0,3.0,13.0,15.0,1.0,5.0,13.0,110.0,4.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,에고이스트,57802,837,48380274,0.0,16.0,200.0,370.0,59.0,1.0,0.0,0.0,1.0,5.0,2.0,14.0,2.0,0.0,0.0,0.0,153.0,147.0,338.0,115.0,15.0,20.0,46.0,15.0,17.0,42.0,130.0,30.0,39.0,29.0,5.0,41.0,24.0,232.0,23.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,오일릴리,185375,4,741500,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,오즈세컨,91731,18,1651158,0.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,올리브데올리브,39797,77,3064369,1.0,1.0,17.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,15.0,61.0,9.0,2.0,1.0,5.0,5.0,0.0,3.0,11.0,1.0,5.0,5.0,0.0,4.0,2.0,22.0,1.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,이자벨마랑,399000,2,798000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,잇미샤,48300,7,338100,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,제시뉴욕,82600,3,247800,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,지컷,62459,239,14927701,0.0,7.0,65.0,101.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,1.0,0.0,0.0,31.0,30.0,209.0,32.0,9.0,13.0,13.0,7.0,3.0,4.0,33.0,10.0,16.0,8.0,3.0,3.0,10.0,71.0,4.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,질스튜어트,113850,8,910800,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,케네스콜,89000,4,356000,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,타미힐피거여성,60506,1081,65406986,1.0,19.0,98.0,832.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,6.0,0.0,0.0,0.0,69.0,59.0,510.5,54.0,8.0,16.0,18.0,18.0,6.0,12.0,68.0,27.0,678.0,19.0,3.0,16.0,3.0,131.0,3.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,토리버치,167200,5,836000,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,톰보이,35731,348,12434388,0.0,18.0,116.0,114.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,71.0,68.0,138.5,23.0,5.0,10.0,12.0,9.0,0.0,17.0,50.0,14.0,19.0,15.0,0.0,16.0,11.0,134.0,10.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,톰브라운,485500,4,1942000,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,투미,5000,4,20000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,헤지스,59015,2,118030,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류상의,여성티셔츠/탑,헤지스레이디스,77118,694,53519892,3.0,15.0,161.0,295.0,61.0,2.0,3.0,0.0,0.0,1.0,9.0,13.0,3.0,0.0,0.0,0.0,126.0,121.0,285.5,71.0,20.0,21.0,26.0,24.0,17.0,26.0,105.0,17.0,39.0,33.0,6.0,29.0,20.0,223.0,15.0
2018-05,여성의류,여성의류아우터,여성사파리,빈폴레이디스,201040,3,603120,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2018-05,여성의류,여성의류아우터,여성사파리,써스데이아일랜드,62250,6,373500,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2018-05,여성의류,여성의류아우터,여성사파리,에고이스트,169000,29,4901000,0.0,0.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,28.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,14.0,1.0
2018-05,여성의류,여성의류아우터,여성재킷,나이스클랍,176649,173,30560277,0.0,13.0,46.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,29.0,25.0,73.0,26.0,1.0,0.0,8.0,6.0,5.0,3.0,29.0,7.0,5.0,9.0,0.0,5.0,7.0,57.0,3.0
2018-05,여성의류,여성의류아우터,여성재킷,데미안,257514,16,4120224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-05,여성의류,여성의류아우터,여성재킷,듀엘,291857,14,4085998,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0
2018-05,여성의류,여성의류아우터,여성재킷,딘트,121255,11,1333805,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2018-05,여성의류,여성의류아우터,여성재킷,레노마,117390,1,117390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05,여성의류,여성의류아우터,여성재킷,레니본,233800,3,701400,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-05,여성의류,여성의류아우터,여성재킷,리본,112727,11,1239997,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0
